user_id,signup_date,cohort_month,country,device_type,traffic_source,email_verified,workspace_created,onboarding_completed,first_feature_used,feature_usage_count,total_sessions,login_frequency,avg_session_duration,subscription_type,plan_type,subscription_date,monthly_revenue,retention_days,last_login_date,churn_status,active_status
178,2025-10-24,2025-10,USA,Tablet,Email Campaign,True,True,True,Team Collaboration,13,461,Weekly,17.88,Free,Free,,0,267,2026-05-16,Active,Active User
179,2025-09-26,2025-09,USA,Mobile,LinkedIn,True,True,True,Workflow Automation,88,399,Weekly,25.07,Free,Free,,0,40,2026-05-11,Active,Active User
180,2026-03-07,2026-03,Canada,Mobile,LinkedIn,False,False,False,,0,0,Rare,23.07,Free,Free,,0,75,2026-04-28,Active,Active User
181,2025-05-21,2025-05,UK,Mobile,Organic Search,True,True,True,File Sharing,84,266,Weekly,14.24,Free,Free,,0,287,2026-05-05,Active,Active User
182,2026-04-05,2026-04,UK,Tablet,Google Ads,True,True,False,,0,0,Rare,42.38,Free,Free,,0,353,2026-05-14,Active,Active User
183,2025-09-09,2025-09,Germany,Tablet,Direct,False,False,False,,0,0,Rare,24.35,Free,Free,,0,43,2026-01-30,Churned,Inactive User
184,2026-02-19,2026-02,Australia,Desktop,Direct,True,True,True,Team Collaboration,124,216,Monthly,88.06,Premium,Enterprise,2026-04-09,20,32,2025-12-09,Churned,Inactive User
185,2025-07-05,2025-07,Germany,Tablet,Email Campaign,True,True,True,Workflow Automation,40,219,Monthly,71.66,Premium,Pro,2025-08-25,50,8,2026-04-22,Active,Active User
186,2026-05-01,2026-05,India,Tablet,Google Ads,True,True,True,File Sharing,126,452,Weekly,35.69,Free,Free,,0,21,2025-12-02,Churned,Inactive User
187,2025-09-08,2025-09,UK,Desktop,Referral,True,False,False,,0,0,Rare,25.61,Free,Free,,0,308,2026-03-27,Churned,Inactive User
188,2025-05-31,2025-05,Germany,Desktop,Direct,False,False,False,,0,0,Rare,18.92,Free,Free,,0,126,2026-05-01,Active,Active User
189,2026-04-14,2026-04,Germany,Desktop,Google Ads,True,True,True,Task Management,99,266,Daily,29.47,Free,Free,,0,93,2026-05-06,Active,Active User
190,2025-07-06,2025-07,USA,Mobile,LinkedIn,False,False,False,,0,0,Rare,40.48,Premium,Basic,2025-08-06,50,19,2026-05-11,Active,Active User
191,2026-02-05,2026-02,Australia,Desktop,Organic Search,True,False,False,,0,0,Rare,35.36,Free,Free,,0,307,2026-03-12,Churned,Inactive User
192,2025-09-28,2025-09,Australia,Tablet,Referral,True,True,False,,0,0,Rare,63.51,Premium,Basic,2025-10-06,10,132,2026-01-21,Churned,Inactive User
193,2026-01-28,2026-01,USA,Desktop,Referral,True,False,False,,0,0,Rare,5.27,Free,Free,,0,44,2026-05-11,Active,Active User
194,2025-07-14,2025-07,UK,Mobile,Google Ads,True,True,True,File Sharing,132,83,Monthly,32.09,Free,Free,,0,150,2026-04-24,Active,Active User
195,2025-09-27,2025-09,Australia,Mobile,LinkedIn,True,True,False,,0,0,Rare,32.38,Free,Free,,0,72,2026-05-09,Active,Active User
196,2025-05-29,2025-05,UK,Mobile,Google Ads,True,True,True,Team Collaboration,117,176,Daily,15.61,Free,Free,,0,54,2026-01-25,Churned,Inactive User
197,2026-03-29,2026-03,Australia,Desktop,Organic Search,True,True,True,Task Management,70,112,Daily,24.24,Free,Free,,0,173,2026-04-30,Active,Active User
198,2025-06-29,2025-06,Australia,Desktop,Referral,True,True,True,Task Management,132,385,Daily,30.59,Premium,Enterprise,2025-08-28,10,70,2026-05-15,Active,Active User
199,2025-10-15,2025-10,Canada,Tablet,Organic Search,True,False,False,,0,0,Rare,15.27,Free,Free,,0,343,2026-04-06,Churned,Inactive User
200,2026-02-16,2026-02,India,Desktop,Email Campaign,False,False,False,,0,0,Rare,5.03,Free,Free,,0,30,2026-05-09,Active,Active User
201,2025-06-15,2025-06,India,Tablet,LinkedIn,True,True,True,Analytics Dashboard,140,423,Daily,61.54,Premium,Basic,2025-06-16,20,25,2026-04-25,Active,Active User
202,2026-04-26,2026-04,Australia,Tablet,LinkedIn,True,True,True,Calendar Integration,76,264,Daily,7.61,Free,Free,,0,18,2026-04-26,Active,Active User
203,2025-05-29,2025-05,UK,Tablet,Google Ads,True,True,False,,0,0,Rare,11.68,Free,Free,,0,166,2026-05-07,Active,Active User
204,2025-06-03,2025-06,UK,Desktop,Referral,True,False,False,,0,0,Rare,35.81,Free,Free,,0,87,2026-01-04,Churned,Inactive User
205,2026-03-20,2026-03,UK,Tablet,Email Campaign,True,True,False,,0,0,Rare,39.48,Free,Free,,0,130,2026-02-09,Churned,Inactive User
206,2026-01-10,2026-01,Australia,Mobile,LinkedIn,True,True,False,,0,0,Rare,8.62,Free,Free,,0,329,2026-05-02,Active,Active User
207,2025-11-24,2025-11,Canada,Mobile,Organic Search,False,False,False,,0,0,Rare,24.67,Free,Free,,0,39,2026-04-27,Active,Active User
208,2026-02-07,2026-02,Canada,Desktop,Google Ads,True,False,False,,0,0,Rare,20.12,Free,Free,,0,94,2026-05-16,Active,Active User
209,2025-06-29,2025-06,Canada,Desktop,Direct,True,True,True,Calendar Integration,74,164,Daily,43.59,Free,Free,,0,345,2026-03-12,Churned,Inactive User
210,2025-10-05,2025-10,India,Desktop,LinkedIn,True,True,True,Workflow Automation,188,273,Monthly,30.09,Free,Free,,0,41,2026-02-20,Churned,Inactive User
211,2025-12-24,2025-12,Australia,Tablet,Organic Search,True,True,True,Task Management,103,481,Monthly,27.41,Free,Free,,0,138,2026-03-05,Churned,Inactive User
212,2026-02-05,2026-02,UK,Mobile,Direct,True,True,True,Calendar Integration,39,338,Daily,39.91,Free,Free,,0,156,2026-03-12,Churned,Inactive User
213,2026-04-28,2026-04,Australia,Tablet,Referral,True,False,False,,0,0,Rare,25.64,Free,Free,,0,124,2026-05-21,Active,Active User
214,2025-09-03,2025-09,India,Desktop,Google Ads,False,False,False,,0,0,Rare,22.38,Free,Free,,0,73,2026-01-06,Churned,Inactive User
215,2025-10-11,2025-10,India,Tablet,LinkedIn,True,True,True,Calendar Integration,54,297,Monthly,61.44,Premium,Enterprise,2025-10-20,10,289,2026-02-19,Churned,Inactive User
216,2026-05-03,2026-05,Canada,Mobile,Direct,True,False,False,,0,0,Rare,35.78,Free,Free,,0,150,2026-02-26,Churned,Inactive User
217,2025-09-12,2025-09,Australia,Desktop,Direct,False,False,False,,0,0,Rare,29.03,Free,Free,,0,143,2025-12-20,Churned,Inactive User
218,2025-10-09,2025-10,India,Desktop,Organic Search,True,False,False,,0,0,Rare,33.23,Free,Free,,0,189,2026-05-18,Active,Active User
219,2026-03-18,2026-03,USA,Mobile,Organic Search,True,False,False,,0,0,Rare,41.39,Free,Free,,0,226,2026-05-10,Active,Active User
220,2025-11-14,2025-11,Canada,Desktop,Direct,True,True,False,,0,0,Rare,25.72,Free,Free,,0,206,2026-05-17,Active,Active User
221,2026-02-06,2026-02,USA,Mobile,Google Ads,True,True,True,Workflow Automation,7,447,Weekly,44.0,Free,Free,,0,77,2026-04-25,Active,Active User
222,2025-09-23,2025-09,Germany,Desktop,Direct,True,True,True,Analytics Dashboard,6,417,Daily,22.05,Free,Free,,0,108,2026-04-22,Active,Active User
223,2025-06-13,2025-06,USA,Desktop,LinkedIn,True,True,True,Calendar Integration,193,149,Weekly,23.29,Free,Free,,0,262,2026-03-22,Churned,Inactive User
224,2026-03-10,2026-03,Germany,Desktop,Direct,True,True,True,Workflow Automation,85,303,Daily,14.83,Free,Free,,0,177,2026-05-06,Active,Active User
225,2026-02-21,2026-02,USA,Mobile,LinkedIn,True,True,True,Workflow Automation,91,183,Daily,25.07,Free,Free,,0,91,2025-12-15,Churned,Inactive User
226,2026-01-01,2026-01,Canada,Mobile,Referral,True,True,True,Calendar Integration,129,72,Weekly,26.81,Free,Free,,0,172,2026-04-23,Active,Active User
227,2026-04-22,2026-04,Germany,Desktop,LinkedIn,True,False,False,,0,0,Rare,13.04,Free,Free,,0,231,2026-04-23,Active,Active User
228,2025-12-20,2025-12,India,Mobile,Email Campaign,True,True,True,Analytics Dashboard,46,104,Monthly,12.04,Free,Free,,0,21,2026-05-02,Active,Active User
229,2025-12-14,2025-12,Canada,Tablet,Organic Search,False,False,False,,0,0,Rare,10.47,Free,Free,,0,165,2026-05-07,Active,Active User
230,2025-08-07,2025-08,Australia,Tablet,Organic Search,True,True,True,File Sharing,57,86,Daily,31.95,Free,Free,,0,279,2026-05-14,Active,Active User
231,2025-10-06,2025-10,Canada,Tablet,Referral,False,False,False,,0,0,Rare,21.57,Free,Free,,0,305,2026-05-14,Active,Active User
232,2025-06-08,2025-06,Germany,Tablet,Email Campaign,True,True,True,Calendar Integration,122,476,Monthly,32.16,Free,Free,,0,303,2026-02-05,Churned,Inactive User
233,2026-02-18,2026-02,USA,Tablet,Direct,True,False,False,,0,0,Rare,10.89,Free,Free,,0,262,2025-12-16,Churned,Inactive User
234,2026-01-30,2026-01,Australia,Mobile,LinkedIn,True,True,False,,0,0,Rare,25.76,Free,Free,,0,208,2026-05-11,Active,Active User
235,2025-10-19,2025-10,Germany,Desktop,Email Campaign,False,False,False,,0,0,Rare,39.47,Free,Free,,0,354,2026-04-27,Active,Active User
236,2025-07-13,2025-07,Australia,Desktop,Referral,True,True,True,File Sharing,134,409,Daily,13.3,Free,Free,,0,258,2026-03-13,Churned,Inactive User
237,2025-12-19,2025-12,UK,Desktop,LinkedIn,True,True,True,Workflow Automation,48,142,Daily,28.28,Free,Free,,0,314,2026-04-27,Active,Active User
238,2025-06-17,2025-06,USA,Mobile,Organic Search,True,False,False,,0,0,Rare,7.56,Free,Free,,0,9,2026-05-01,Active,Active User
239,2025-12-29,2025-12,Canada,Mobile,Google Ads,True,True,True,Calendar Integration,196,308,Weekly,18.43,Free,Free,,0,34,2026-05-18,Active,Active User
240,2025-06-01,2025-06,India,Tablet,Referral,True,True,True,Task Management,158,88,Weekly,37.02,Free,Free,,0,171,2026-05-05,Active,Active User
241,2025-07-14,2025-07,India,Desktop,Google Ads,True,True,True,Calendar Integration,30,195,Daily,10.92,Free,Free,,0,228,2026-05-09,Active,Active User
242,2025-07-23,2025-07,USA,Mobile,LinkedIn,False,False,False,,0,0,Rare,74.69,Premium,Enterprise,2025-08-15,20,175,2026-04-24,Active,Active User
243,2026-01-13,2026-01,Germany,Desktop,Email Campaign,True,False,False,,0,0,Rare,31.87,Free,Free,,0,135,2026-05-19,Active,Active User
244,2025-12-07,2025-12,USA,Tablet,Referral,True,True,False,,0,0,Rare,19.11,Free,Free,,0,70,2026-04-06,Churned,Inactive User
245,2026-02-22,2026-02,Germany,Mobile,LinkedIn,True,False,False,,0,0,Rare,81.15,Premium,Basic,2026-03-26,50,204,2026-05-17,Active,Active User
246,2026-02-07,2026-02,India,Tablet,LinkedIn,True,True,True,Calendar Integration,174,272,Weekly,18.04,Free,Free,,0,82,2026-05-21,Active,Active User
247,2025-08-26,2025-08,Canada,Desktop,Organic Search,True,False,False,,0,0,Rare,22.03,Free,Free,,0,181,2026-05-10,Active,Active User
248,2026-01-13,2026-01,India,Mobile,Google Ads,True,True,True,Analytics Dashboard,150,59,Weekly,29.38,Free,Free,,0,9,2026-04-23,Active,Active User
249,2026-04-04,2026-04,UK,Tablet,Email Campaign,False,False,False,,0,0,Rare,8.73,Free,Free,,0,5,2026-01-14,Churned,Inactive User
250,2025-10-21,2025-10,UK,Tablet,Organic Search,True,True,True,Task Management,177,18,Monthly,7.41,Free,Free,,0,112,2025-12-30,Churned,Inactive User
251,2025-11-21,2025-11,Germany,Mobile,LinkedIn,True,False,False,,0,0,Rare,22.72,Free,Free,,0,212,2026-04-29,Active,Active User
252,2026-05-14,2026-05,India,Mobile,Google Ads,True,True,False,,0,0,Rare,32.92,Free,Free,,0,293,2026-05-18,Active,Active User
253,2025-10-22,2025-10,Australia,Mobile,Referral,True,True,True,Task Management,79,485,Daily,53.49,Premium,Basic,2025-10-28,20,328,2026-05-12,Active,Active User
254,2026-01-24,2026-01,Australia,Mobile,Referral,True,True,True,Analytics Dashboard,69,347,Daily,20.05,Free,Free,,0,181,2026-05-16,Active,Active User
255,2025-07-24,2025-07,Germany,Mobile,Direct,False,False,False,,0,0,Rare,43.77,Free,Free,,0,308,2026-05-09,Active,Active User
256,2025-10-03,2025-10,India,Mobile,LinkedIn,True,True,True,Team Collaboration,149,374,Monthly,20.65,Free,Free,,0,286,2026-05-03,Active,Active User
257,2025-09-20,2025-09,UK,Tablet,Direct,True,False,False,,0,0,Rare,8.47,Free,Free,,0,47,2026-05-07,Active,Active User
258,2026-04-21,2026-04,UK,Tablet,Email Campaign,True,False,False,,0,0,Rare,15.28,Free,Free,,0,236,2026-03-27,Churned,Inactive User
259,2026-04-16,2026-04,UK,Mobile,Direct,True,True,True,Task Management,38,169,Daily,22.28,Free,Free,,0,14,2026-04-29,Active,Active User
260,2025-06-14,2025-06,UK,Tablet,Email Campaign,True,False,False,,0,0,Rare,35.34,Free,Free,,0,289,2025-12-15,Churned,Inactive User
261,2026-01-12,2026-01,USA,Mobile,Email Campaign,True,True,False,,0,0,Rare,8.97,Free,Free,,0,121,2026-01-04,Churned,Inactive User
262,2026-05-12,2026-05,Australia,Tablet,LinkedIn,True,True,False,,0,0,Rare,30.5,Free,Free,,0,124,2026-04-29,Active,Active User
263,2025-05-30,2025-05,USA,Mobile,Organic Search,True,True,True,File Sharing,125,150,Weekly,10.25,Free,Free,,0,51,2026-01-29,Churned,Inactive User
264,2025-11-02,2025-11,India,Tablet,Organic Search,False,False,False,,0,0,Rare,31.5,Free,Free,,0,126,2026-04-27,Active,Active User
265,2025-12-25,2025-12,India,Tablet,Direct,True,True,True,Workflow Automation,11,426,Daily,37.02,Free,Free,,0,32,2026-05-17,Active,Active User
266,2025-07-29,2025-07,Australia,Mobile,Organic Search,True,True,True,Team Collaboration,87,197,Daily,35.9,Free,Free,,0,207,2026-05-19,Active,Active User
267,2026-01-10,2026-01,Germany,Tablet,Referral,True,False,False,,0,0,Rare,37.55,Free,Free,,0,37,2026-04-25,Active,Active User
268,2026-01-24,2026-01,UK,Mobile,Referral,False,False,False,,0,0,Rare,62.11,Premium,Basic,2026-02-05,10,234,2026-04-30,Active,Active User
269,2025-07-24,2025-07,UK,Tablet,LinkedIn,False,False,False,,0,0,Rare,40.35,Free,Free,,0,37,2026-05-19,Active,Active User
270,2026-01-10,2026-01,USA,Tablet,Direct,True,True,True,Team Collaboration,125,430,Monthly,29.82,Free,Free,,0,196,2026-05-14,Active,Active User
271,2025-10-03,2025-10,Germany,Mobile,Email Campaign,True,True,True,Analytics Dashboard,182,286,Daily,22.96,Free,Free,,0,68,2026-02-02,Churned,Inactive User
272,2025-07-18,2025-07,India,Tablet,LinkedIn,True,True,True,Calendar Integration,142,274,Weekly,25.81,Free,Free,,0,11,2026-02-10,Churned,Inactive User
273,2025-07-17,2025-07,UK,Desktop,Direct,False,False,False,,0,0,Rare,23.1,Free,Free,,0,355,2026-02-08,Churned,Inactive User
274,2025-07-23,2025-07,UK,Desktop,Email Campaign,True,True,True,Analytics Dashboard,139,177,Monthly,6.09,Free,Free,,0,277,2026-05-03,Active,Active User
275,2025-12-27,2025-12,Australia,Tablet,Referral,True,True,False,,0,0,Rare,35.15,Free,Free,,0,188,2026-04-22,Active,Active User
276,2025-12-26,2025-12,UK,Mobile,LinkedIn,True,True,True,Calendar Integration,96,308,Daily,16.78,Free,Free,,0,155,2026-05-09,Active,Active User
277,2026-02-04,2026-02,India,Desktop,Referral,False,False,False,,0,0,Rare,35.29,Free,Free,,0,129,2026-04-24,Active,Active User
278,2025-11-12,2025-11,Australia,Tablet,Email Campaign,False,False,False,,0,0,Rare,13.97,Free,Free,,0,25,2026-02-26,Churned,Inactive User
279,2025-06-27,2025-06,Australia,Tablet,Organic Search,True,True,True,Analytics Dashboard,65,264,Daily,18.64,Free,Free,,0,274,2025-12-29,Churned,Inactive User
280,2025-07-08,2025-07,Australia,Tablet,LinkedIn,True,True,True,Team Collaboration,25,366,Daily,36.42,Free,Free,,0,128,2026-03-16,Churned,Inactive User
281,2026-01-02,2026-01,Canada,Tablet,LinkedIn,False,False,False,,0,0,Rare,15.29,Free,Free,,0,327,2026-02-25,Churned,Inactive User
282,2025-11-10,2025-11,UK,Mobile,Direct,True,True,False,,0,0,Rare,28.75,Free,Free,,0,60,2026-05-03,Active,Active User
283,2025-09-07,2025-09,USA,Mobile,Google Ads,True,True,False,,0,0,Rare,29.54,Free,Free,,0,276,2025-12-17,Churned,Inactive User
284,2025-08-12,2025-08,Germany,Desktop,Organic Search,True,True,True,Workflow Automation,194,115,Monthly,13.15,Free,Free,,0,44,2026-05-13,Active,Active User
285,2025-12-13,2025-12,Canada,Mobile,Direct,True,True,True,Calendar Integration,41,194,Daily,16.4,Free,Free,,0,288,2026-01-02,Churned,Inactive User
286,2026-03-22,2026-03,Australia,Tablet,LinkedIn,False,False,False,,0,0,Rare,37.75,Free,Free,,0,345,2026-05-05,Active,Active User
287,2025-08-16,2025-08,India,Mobile,LinkedIn,False,False,False,,0,0,Rare,70.45,Premium,Pro,2025-10-01,30,134,2026-05-12,Active,Active User
288,2025-08-22,2025-08,Germany,Mobile,Direct,True,False,False,,0,0,Rare,22.17,Free,Free,,0,224,2026-03-21,Churned,Inactive User
289,2026-04-09,2026-04,Australia,Tablet,Organic Search,True,False,False,,0,0,Rare,9.2,Free,Free,,0,201,2025-11-24,Churned,Inactive User
290,2025-07-20,2025-07,UK,Desktop,Direct,False,False,False,,0,0,Rare,13.78,Free,Free,,0,90,2026-01-26,Churned,Inactive User
291,2026-02-22,2026-02,UK,Tablet,Direct,True,False,False,,0,0,Rare,6.59,Free,Free,,0,155,2026-05-06,Active,Active User
292,2025-08-18,2025-08,Germany,Tablet,Direct,True,True,False,,0,0,Rare,32.82,Free,Free,,0,302,2026-01-05,Churned,Inactive User
293,2025-08-07,2025-08,India,Mobile,LinkedIn,True,True,True,Calendar Integration,94,150,Weekly,15.31,Free,Free,,0,339,2026-05-08,Active,Active User
294,2026-04-24,2026-04,Canada,Tablet,Referral,False,False,False,,0,0,Rare,21.07,Free,Free,,0,332,2026-04-24,Active,Active User
295,2026-01-07,2026-01,Germany,Mobile,LinkedIn,False,False,False,,0,0,Rare,12.27,Free,Free,,0,111,2026-05-02,Active,Active User
296,2025-11-02,2025-11,Canada,Tablet,Organic Search,True,True,True,Task Management,95,110,Weekly,26.05,Premium,Basic,2025-11-15,20,215,2026-04-24,Active,Active User
297,2025-11-15,2025-11,USA,Mobile,Google Ads,True,True,True,Calendar Integration,63,122,Monthly,29.73,Free,Free,,0,264,2026-05-05,Active,Active User
298,2026-02-13,2026-02,UK,Tablet,Referral,False,False,False,,0,0,Rare,26.78,Free,Free,,0,278,2026-05-21,Active,Active User
299,2026-01-15,2026-01,India,Tablet,Google Ads,False,False,False,,0,0,Rare,15.62,Free,Free,,0,179,2026-04-22,Active,Active User
300,2026-02-26,2026-02,Germany,Tablet,Organic Search,True,True,True,Workflow Automation,31,63,Daily,5.56,Free,Free,,0,132,2026-05-02,Active,Active User
301,2026-05-02,2026-05,UK,Mobile,Referral,True,False,False,,0,0,Rare,32.7,Premium,Pro,2026-05-06,20,166,2026-05-10,Active,Active User
302,2026-03-23,2026-03,India,Mobile,Email Campaign,True,True,False,,0,0,Rare,23.03,Free,Free,,0,350,2026-04-22,Active,Active User
303,2025-11-22,2025-11,USA,Tablet,LinkedIn,False,False,False,,0,0,Rare,42.38,Free,Free,,0,109,2026-01-06,Churned,Inactive User
304,2025-09-13,2025-09,Australia,Mobile,Direct,True,False,False,,0,0,Rare,12.61,Free,Free,,0,184,2026-05-07,Active,Active User
305,2025-09-09,2025-09,UK,Tablet,Organic Search,True,True,True,Analytics Dashboard,114,333,Monthly,8.94,Free,Free,,0,342,2026-03-13,Churned,Inactive User
306,2025-10-12,2025-10,UK,Tablet,Organic Search,True,True,True,Analytics Dashboard,78,474,Daily,27.58,Free,Free,,0,143,2026-03-01,Churned,Inactive User
307,2025-07-05,2025-07,USA,Mobile,Referral,True,False,False,,0,0,Rare,19.71,Free,Free,,0,138,2026-05-07,Active,Active User
308,2025-07-07,2025-07,India,Desktop,Organic Search,True,True,True,Workflow Automation,139,256,Monthly,53.0,Premium,Basic,2025-07-22,50,5,2025-12-20,Churned,Inactive User
309,2025-05-22,2025-05,USA,Mobile,Email Campaign,True,True,True,File Sharing,74,140,Monthly,75.44,Premium,Basic,2025-06-07,50,168,2026-04-28,Active,Active User
310,2025-06-29,2025-06,Germany,Tablet,Google Ads,True,False,False,,0,0,Rare,25.51,Free,Free,,0,77,2026-04-28,Active,Active User
311,2025-12-15,2025-12,Australia,Desktop,LinkedIn,True,True,True,Calendar Integration,53,365,Daily,52.86,Premium,Enterprise,2026-01-05,20,148,2026-05-20,Active,Active User
312,2026-04-12,2026-04,UK,Desktop,Organic Search,True,False,False,,0,0,Rare,37.76,Free,Free,,0,329,2026-05-12,Active,Active User
313,2026-05-18,2026-05,India,Desktop,Google Ads,True,True,True,File Sharing,133,327,Weekly,24.7,Free,Free,,0,129,2026-05-14,Active,Active User
314,2026-05-03,2026-05,UK,Tablet,Email Campaign,False,False,False,,0,0,Rare,37.08,Free,Free,,0,199,2026-05-20,Active,Active User
315,2026-05-11,2026-05,Canada,Tablet,Organic Search,True,False,False,,0,0,Rare,7.73,Free,Free,,0,170,2026-05-21,Active,Active User
316,2025-11-03,2025-11,India,Desktop,Direct,True,True,True,File Sharing,188,448,Monthly,38.07,Free,Free,,0,39,2025-12-12,Churned,Inactive User
317,2026-02-16,2026-02,UK,Mobile,Direct,True,False,False,,0,0,Rare,7.43,Free,Free,,0,317,2026-02-26,Churned,Inactive User
318,2025-05-23,2025-05,UK,Desktop,Referral,True,False,False,,0,0,Rare,20.63,Free,Free,,0,347,2026-05-09,Active,Active User
319,2026-04-20,2026-04,UK,Mobile,Direct,False,False,False,,0,0,Rare,8.68,Free,Free,,0,246,2026-01-26,Churned,Inactive User
320,2025-11-27,2025-11,Canada,Mobile,Organic Search,True,False,False,,0,0,Rare,44.63,Free,Free,,0,343,2026-03-18,Churned,Inactive User
321,2025-06-23,2025-06,Australia,Mobile,Organic Search,True,True,True,Team Collaboration,19,262,Weekly,34.74,Free,Free,,0,6,2026-05-05,Active,Active User
322,2025-12-27,2025-12,UK,Tablet,Direct,True,False,False,,0,0,Rare,31.44,Free,Free,,0,290,2026-05-21,Active,Active User
